secret_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
plunk,4 guesses,1,raise,BBBBB,-1.0,2315,168
plunk,4 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
plunk,4 guesses,3,fight,BBBBB,2.0,4,1
plunk,4 guesses,4,plunk,GGGGG,0.0,1,1
plush,3 guesses,1,raise,BBBGB,-1.0,2315,8
plush,3 guesses,2,plumb,GGGBB,3.0,8,1
plush,3 guesses,3,plush,GGGGG,0.0,1,1
poesy,3 guesses,1,raise,BBBGY,-1.0,2315,11
poesy,3 guesses,2,ought,YBBBB,3.277613436819116,11,1
poesy,3 guesses,3,poesy,GGGGG,0.0,1,1
point,4 guesses,1,raise,BBGBB,-1.0,2315,46
point,4 guesses,2,blunt,BBBGG,4.261842390463366,46,2
point,4 guesses,3,adapt,BBBYG,1.0,2,1
point,4 guesses,4,point,GGGGG,0.0,1,1
poise,3 guesses,1,raise,BBGGG,-1.0,2315,3
poise,3 guesses,2,acorn,BBYBB,1.5849625007211559,3,1
poise,3 guesses,3,poise,GGGGG,0.0,1,1
poker,6 guesses,1,raise,YBBBY,-1.0,2315,124
poker,6 guesses,2,deter,BBBGG,4.511605262733948,124,24
poker,6 guesses,3,nobly,BGBBB,3.229573958513623,24,9
poker,6 guesses,4,macaw,BBBBB,2.6416041678685933,9,3
poker,6 guesses,5,alpha,BBYBB,1.5849625007211559,3,1
poker,6 guesses,6,poker,GGGGG,0.0,1,1
polar,4 guesses,1,raise,YYBBB,-1.0,2315,84
polar,4 guesses,2,crowd,BYYBB,4.299124740447479,84,11
polar,4 guesses,3,motor,BGBBG,3.095795255000934,11,1
polar,4 guesses,4,polar,GGGGG,0.0,1,1
polka,4 guesses,1,raise,BYBBB,-1.0,2315,110
polka,4 guesses,2,clout,BYYBB,4.954906391519346,110,10
polka,4 guesses,3,folly,BGGBB,3.1219280948873624,10,1
polka,4 guesses,4,polka,GGGGG,0.0,1,1
polyp,4 guesses,1,raise,BBBBB,-1.0,2315,168
polyp,4 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
polyp,4 guesses,3,dodgy,BGBBY,3.3248629576173574,14,1
polyp,4 guesses,4,polyp,GGGGG,0.0,1,1
pooch,4 guesses,1,raise,BBBBB,-1.0,2315,168
pooch,4 guesses,2,lunch,BBBGG,5.2201539877500815,168,2
pooch,4 guesses,3,aback,BBBGB,1.0,2,1
pooch,4 guesses,4,pooch,GGGGG,0.0,1,1
poppy,5 guesses,1,raise,BBBBB,-1.0,2315,168
poppy,5 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
poppy,5 guesses,3,dodgy,BGBBG,3.25,16,2
poppy,5 guesses,4,aback,BBBBB,1.0,2,1
poppy,5 guesses,5,poppy,GGGGG,0.0,1,1
porch,3 guesses,1,raise,YBBBB,-1.0,2315,105
porch,3 guesses,2,count,YGBBB,4.803891408866589,105,1
porch,3 guesses,3,porch,GGGGG,0.0,1,1
poser,3 guesses,1,raise,YBBYY,-1.0,2315,24
poser,3 guesses,2,sheep,YBBGY,3.886842188131012,24,1
poser,3 guesses,3,poser,GGGGG,0.0,1,1
posit,3 guesses,1,raise,BBYYB,-1.0,2315,23
posit,3 guesses,2,shout,YBYBG,3.9690016298759936,23,1
posit,3 guesses,3,posit,GGGGG,0.0,1,1
posse,3 guesses,1,raise,BBBYG,-1.0,2315,15
posse,3 guesses,2,cloth,BBYBB,3.189898095464287,15,1
posse,3 guesses,3,posse,GGGGG,0.0,1,1
pouch,4 guesses,1,raise,BBBBB,-1.0,2315,168
pouch,4 guesses,2,lunch,BYBGG,5.2201539877500815,168,3
pouch,4 guesses,3,adapt,BBBYB,1.5849625007211559,3,1
pouch,4 guesses,4,pouch,GGGGG,0.0,1,1
pound,4 guesses,1,raise,BBBBB,-1.0,2315,168
pound,4 guesses,2,lunch,BYYBB,5.2201539877500815,168,7
pound,4 guesses,3,wimpy,BBBYB,2.2359263506290326,7,1
pound,4 guesses,4,pound,GGGGG,0.0,1,1
pouty,4 guesses,1,raise,BBBBB,-1.0,2315,168
pouty,4 guesses,2,lunch,BYBBB,5.2201539877500815,168,2
pouty,4 guesses,3,aback,BBBBB,1.0,2,1
pouty,4 guesses,4,pouty,GGGGG,0.0,1,1
power,5 guesses,1,raise,YBBBY,-1.0,2315,124
power,5 guesses,2,deter,BBBGG,4.511605262733948,124,24
power,5 guesses,3,nobly,BGBBB,3.229573958513623,24,9
power,5 guesses,4,macaw,BBBBY,2.6416041678685933,9,1
power,5 guesses,5,power,GGGGG,0.0,1,1
prank,4 guesses,1,raise,YYBBB,-1.0,2315,84
prank,4 guesses,2,crowd,BGBBB,4.299124740447479,84,8
prank,4 guesses,3,input,BYYBB,3.0,8,1
prank,4 guesses,4,prank,GGGGG,0.0,1,1
prawn,4 guesses,1,raise,YYBBB,-1.0,2315,84
prawn,4 guesses,2,crowd,BGBGB,4.299124740447479,84,4
prawn,4 guesses,3,abled,YBBBB,2.0,4,1
prawn,4 guesses,4,prawn,GGGGG,0.0,1,1
preen,4 guesses,1,raise,YBBBY,-1.0,2315,124
preen,4 guesses,2,deter,BYBGY,4.511605262733948,124,6
preen,4 guesses,3,cramp,BGBBY,2.584962500721156,6,1
preen,4 guesses,4,preen,GGGGG,0.0,1,1
press,3 guesses,1,raise,YBBYY,-1.0,2315,24
press,3 guesses,2,sheep,YBGBY,3.886842188131012,24,1
press,3 guesses,3,press,GGGGG,0.0,1,1
price,4 guesses,1,raise,YBGBG,-1.0,2315,17
price,4 guesses,2,dumpy,BBBYB,2.822181958642873,17,2
price,4 guesses,3,aback,BBBGB,1.0,2,1
price,4 guesses,4,price,GGGGG,0.0,1,1
prick,3 guesses,1,raise,YBGBB,-1.0,2315,28
prick,3 guesses,2,crypt,YGBYB,3.502736171594004,28,1
prick,3 guesses,3,prick,GGGGG,0.0,1,1
pride,3 guesses,1,raise,YBGBG,-1.0,2315,17
pride,3 guesses,2,dumpy,YBBYB,2.822181958642873,17,1
pride,3 guesses,3,pride,GGGGG,0.0,1,1
pried,4 guesses,1,raise,YBGBY,-1.0,2315,12
pried,4 guesses,2,fetid,BYBYG,2.9182958340544896,12,2
pried,4 guesses,3,aback,BBBBB,1.0,2,1
pried,4 guesses,4,pried,GGGGG,0.0,1,1
prime,3 guesses,1,raise,YBGBG,-1.0,2315,17
prime,3 guesses,2,dumpy,BBYYB,2.822181958642873,17,1
prime,3 guesses,3,prime,GGGGG,0.0,1,1
primo,3 guesses,1,raise,YBGBB,-1.0,2315,28
primo,3 guesses,2,crypt,BGBYB,3.502736171594004,28,1
primo,3 guesses,3,primo,GGGGG,0.0,1,1
print,3 guesses,1,raise,YBGBB,-1.0,2315,28
print,3 guesses,2,crypt,BGBYG,3.502736171594004,28,1
print,3 guesses,3,print,GGGGG,0.0,1,1
prior,3 guesses,1,raise,YBGBB,-1.0,2315,28
prior,3 guesses,2,crypt,BYBYB,3.502736171594004,28,1
prior,3 guesses,3,prior,GGGGG,0.0,1,1
prism,4 guesses,1,raise,YBGGB,-1.0,2315,5
prism,4 guesses,2,aback,BBBBB,1.9219280948873623,5,2
prism,4 guesses,3,abate,BBBBB,1.0,2,1
prism,4 guesses,4,prism,GGGGG,0.0,1,1
privy,3 guesses,1,raise,YBGBB,-1.0,2315,28
privy,3 guesses,2,crypt,BGYYB,3.502736171594004,28,1
privy,3 guesses,3,privy,GGGGG,0.0,1,1
prize,4 guesses,1,raise,YBGBG,-1.0,2315,17
prize,4 guesses,2,dumpy,BBBYB,2.822181958642873,17,2
prize,4 guesses,3,aback,BBBBB,1.0,2,1
prize,4 guesses,4,prize,GGGGG,0.0,1,1
probe,4 guesses,1,raise,YBBBG,-1.0,2315,28
probe,4 guesses,2,thong,BBGBB,3.767375797816041,28,5
probe,4 guesses,3,adobe,BBGGG,1.9219280948873623,5,1
probe,4 guesses,4,probe,GGGGG,0.0,1,1
prone,4 guesses,1,raise,YBBBG,-1.0,2315,28
prone,4 guesses,2,thong,BBGGB,3.767375797816041,28,3
prone,4 guesses,3,acrid,BBYBB,1.5849625007211559,3,1
prone,4 guesses,4,prone,GGGGG,0.0,1,1
prong,4 guesses,1,raise,YBBBB,-1.0,2315,105
prong,4 guesses,2,count,BYBGB,4.803891408866589,105,3
prong,4 guesses,3,adapt,BBBYB,1.5849625007211559,3,1
prong,4 guesses,4,prong,GGGGG,0.0,1,1
proof,5 guesses,1,raise,YBBBB,-1.0,2315,105
proof,5 guesses,2,count,BYBBB,4.803891408866589,105,16
proof,5 guesses,3,blood,BBGGB,3.625,16,2
proof,5 guesses,4,adage,BBBBB,1.0,2,1
proof,5 guesses,5,proof,GGGGG,0.0,1,1
prose,3 guesses,1,raise,YBBGG,-1.0,2315,6
prose,3 guesses,2,chump,BBBBY,2.584962500721156,6,1
prose,3 guesses,3,prose,GGGGG,0.0,1,1
proud,4 guesses,1,raise,YBBBB,-1.0,2315,105
proud,4 guesses,2,count,BYYBB,4.803891408866589,105,7
proud,4 guesses,3,demur,YBBGY,2.5216406363433186,7,1
proud,4 guesses,4,proud,GGGGG,0.0,1,1
prove,5 guesses,1,raise,YBBBG,-1.0,2315,28
prove,5 guesses,2,thong,BBGBB,3.767375797816041,28,5
prove,5 guesses,3,adobe,BBGBG,1.9219280948873623,5,2
prove,5 guesses,4,above,BBGGG,1.0,2,1
prove,5 guesses,5,prove,GGGGG,0.0,1,1
prowl,5 guesses,1,raise,YBBBB,-1.0,2315,105
prowl,5 guesses,2,count,BYBBB,4.803891408866589,105,16
prowl,5 guesses,3,blood,BYGBB,3.625,16,2
prowl,5 guesses,4,adage,BBBBB,1.0,2,1
prowl,5 guesses,5,prowl,GGGGG,0.0,1,1
proxy,4 guesses,1,raise,YBBBB,-1.0,2315,105
proxy,4 guesses,2,count,BYBBB,4.803891408866589,105,16
proxy,4 guesses,3,blood,BBGBB,3.625,16,1
proxy,4 guesses,4,proxy,GGGGG,0.0,1,1
prude,4 guesses,1,raise,YBBBG,-1.0,2315,28
prude,4 guesses,2,thong,BBBBB,3.767375797816041,28,3
prude,4 guesses,3,acrid,BBYBY,1.5849625007211559,3,1
prude,4 guesses,4,prude,GGGGG,0.0,1,1
prune,3 guesses,1,raise,YBBBG,-1.0,2315,28
prune,3 guesses,2,thong,BBBGB,3.767375797816041,28,1
prune,3 guesses,3,prune,GGGGG,0.0,1,1
psalm,3 guesses,1,raise,BYBYB,-1.0,2315,58
psalm,3 guesses,2,shalt,YBGGB,4.480837840284,58,1
psalm,3 guesses,3,psalm,GGGGG,0.0,1,1
pubic,4 guesses,1,raise,BBYBB,-1.0,2315,112
pubic,4 guesses,2,donut,BBBYB,4.736745651800392,112,3
pubic,4 guesses,3,alpha,BBYBB,1.5849625007211559,3,1
pubic,4 guesses,4,pubic,GGGGG,0.0,1,1
pudgy,4 guesses,1,raise,BBBBB,-1.0,2315,168
pudgy,4 guesses,2,lunch,BGBBB,5.2201539877500815,168,19
pudgy,4 guesses,3,pygmy,GBYBG,3.5766176449086653,19,1
pudgy,4 guesses,4,pudgy,GGGGG,0.0,1,1
puffy,5 guesses,1,raise,BBBBB,-1.0,2315,168
puffy,5 guesses,2,lunch,BGBBB,5.2201539877500815,168,19
puffy,5 guesses,3,pygmy,GBBBG,3.5766176449086653,19,2
puffy,5 guesses,4,abate,BBBBB,1.0,2,1
puffy,5 guesses,5,puffy,GGGGG,0.0,1,1
pulpy,4 guesses,1,raise,BBBBB,-1.0,2315,168
pulpy,4 guesses,2,lunch,YGBBB,5.2201539877500815,168,6
pulpy,4 guesses,3,abled,BBGBB,2.2516291673878226,6,1
pulpy,4 guesses,4,pulpy,GGGGG,0.0,1,1
pulse,3 guesses,1,raise,BBBGG,-1.0,2315,13
pulse,3 guesses,2,gulch,BGGBB,3.392747410448785,13,1
pulse,3 guesses,3,pulse,GGGGG,0.0,1,1
punch,4 guesses,1,raise,BBBBB,-1.0,2315,168
punch,4 guesses,2,lunch,BGGGG,5.2201539877500815,168,3
punch,4 guesses,3,album,BBBYB,1.5849625007211559,3,1
punch,4 guesses,4,punch,GGGGG,0.0,1,1
pupal,4 guesses,1,raise,BYBBB,-1.0,2315,110
pupal,4 guesses,2,clout,BYBYB,4.954906391519346,110,2
pupal,4 guesses,3,aback,YBBBB,1.0,2,1
pupal,4 guesses,4,pupal,GGGGG,0.0,1,1
pupil,4 guesses,1,raise,BBYBB,-1.0,2315,112
pupil,4 guesses,2,donut,BBBYB,4.736745651800392,112,3
pupil,4 guesses,3,alpha,BYYBB,1.5849625007211559,3,1
pupil,4 guesses,4,pupil,GGGGG,0.0,1,1
puppy,4 guesses,1,raise,BBBBB,-1.0,2315,168
puppy,4 guesses,2,lunch,BGBBB,5.2201539877500815,168,19
puppy,4 guesses,3,pygmy,YBBBG,3.5766176449086653,19,1
puppy,4 guesses,4,puppy,GGGGG,0.0,1,1
puree,4 guesses,1,raise,YBBBY,-1.0,2315,124
puree,4 guesses,2,deter,BYBGY,4.511605262733948,124,6
puree,4 guesses,3,cramp,BYBBY,2.584962500721156,6,1
puree,4 guesses,4,puree,GGGGG,0.0,1,1
purer,4 guesses,1,raise,YBBBY,-1.0,2315,124
purer,4 guesses,2,deter,BBBGY,4.511605262733948,124,8
purer,4 guesses,3,aglow,BBBBB,2.75,8,1
purer,4 guesses,4,purer,GGGGG,0.0,1,1
purge,3 guesses,1,raise,YBBBG,-1.0,2315,28
purge,3 guesses,2,thong,BBBBY,3.767375797816041,28,1
purge,3 guesses,3,purge,GGGGG,0.0,1,1
purse,3 guesses,1,raise,YBBGG,-1.0,2315,6
purse,3 guesses,2,chump,BBYBY,2.584962500721156,6,1
purse,3 guesses,3,purse,GGGGG,0.0,1,1
pushy,5 guesses,1,raise,BBBYB,-1.0,2315,89
pushy,5 guesses,2,stony,YBBBG,4.7833809437177335,89,8
pushy,5 guesses,3,mushy,BGGGG,2.75,8,2
pushy,5 guesses,4,aback,BBBBB,1.0,2,1
pushy,5 guesses,5,pushy,GGGGG,0.0,1,1
putty,5 guesses,1,raise,BBBBB,-1.0,2315,168
putty,5 guesses,2,lunch,BGBBB,5.2201539877500815,168,19
putty,5 guesses,3,pygmy,GBBBG,3.5766176449086653,19,2
putty,5 guesses,4,abate,BBBYB,1.0,2,1
putty,5 guesses,5,putty,GGGGG,0.0,1,1
pygmy,4 guesses,1,raise,BBBBB,-1.0,2315,168
pygmy,4 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
pygmy,4 guesses,3,dodgy,BBBYY,3.25,16,1
pygmy,4 guesses,4,pygmy,GGGGG,0.0,1,1
quack,3 guesses,1,raise,BYBBB,-1.0,2315,110
quack,3 guesses,2,clout,YBBYB,4.954906391519346,110,1
quack,3 guesses,3,quack,GGGGG,0.0,1,1
quail,3 guesses,1,raise,BYYBB,-1.0,2315,38
quail,3 guesses,2,until,YBBGG,4.113206053476118,38,1
quail,3 guesses,3,quail,GGGGG,0.0,1,1
quake,4 guesses,1,raise,BYBBG,-1.0,2315,35
quake,4 guesses,2,bland,BBGBB,3.932874360347045,35,3
quake,4 guesses,3,aback,BBGBY,1.5849625007211559,3,1
quake,4 guesses,4,quake,GGGGG,0.0,1,1
qualm,4 guesses,1,raise,BYBBB,-1.0,2315,110
qualm,4 guesses,2,clout,BYBYB,4.954906391519346,110,2
qualm,4 guesses,3,aback,BBGBB,1.0,2,1
qualm,4 guesses,4,qualm,GGGGG,0.0,1,1
quark,5 guesses,1,raise,YYBBB,-1.0,2315,84
quark,5 guesses,2,crowd,BYBBB,4.299124740447479,84,16
quark,5 guesses,3,alarm,BBGGB,3.75,16,2
quark,5 guesses,4,aback,BBGBG,1.0,2,1
quark,5 guesses,5,quark,GGGGG,0.0,1,1
quart,5 guesses,1,raise,YYBBB,-1.0,2315,84
quart,5 guesses,2,crowd,BYBBB,4.299124740447479,84,16
quart,5 guesses,3,alarm,BBGGB,3.75,16,2
quart,5 guesses,4,aback,BBGBB,1.0,2,1
quart,5 guesses,5,quart,GGGGG,0.0,1,1
quash,4 guesses,1,raise,BYBGB,-1.0,2315,13
quash,4 guesses,2,chalk,BYGBB,3.3927474104487847,13,2
quash,4 guesses,3,about,YBBYB,1.0,2,1
quash,4 guesses,4,quash,GGGGG,0.0,1,1
quasi,2 guesses,1,raise,BYYGB,-1.0,2315,1
quasi,2 guesses,2,quasi,GGGGG,0.0,1,1
queen,4 guesses,1,raise,BBBBY,-1.0,2315,142
queen,4 guesses,2,betel,BYBGB,4.860396655799496,142,3
queen,4 guesses,3,aback,BBBBB,1.5849625007211559,3,1
queen,4 guesses,4,queen,GGGGG,0.0,1,1
queer,4 guesses,1,raise,YBBBY,-1.0,2315,124
queer,4 guesses,2,deter,BYBGG,4.511605262733948,124,3
queer,4 guesses,3,aback,BBBBB,1.5849625007211559,3,1
queer,4 guesses,4,queer,GGGGG,0.0,1,1
quell,4 guesses,1,raise,BBBBY,-1.0,2315,142
quell,4 guesses,2,betel,BYBBY,4.860396655799496,142,7
quell,4 guesses,3,dwell,BBGGG,2.807354922057604,7,1
quell,4 guesses,4,quell,GGGGG,0.0,1,1
query,5 guesses,1,raise,YBBBY,-1.0,2315,124
query,5 guesses,2,deter,BYBBY,4.511605262733948,124,10
query,5 guesses,3,glove,BBBBY,3.1219280948873624,10,2
query,5 guesses,4,aback,BBBBB,1.0,2,1
query,5 guesses,5,query,GGGGG,0.0,1,1
quest,3 guesses,1,raise,BBBGY,-1.0,2315,11
quest,3 guesses,2,ought,BGBBG,3.277613436819116,11,1
quest,3 guesses,3,quest,GGGGG,0.0,1,1
queue,4 guesses,1,raise,BBBBY,-1.0,2315,142
queue,4 guesses,2,betel,BYBYB,4.860396655799496,142,4
queue,4 guesses,3,acorn,BBBBB,2.0,4,1
queue,4 guesses,4,queue,GGGGG,0.0,1,1
quick,4 guesses,1,raise,BBGBB,-1.0,2315,46
quick,4 guesses,2,blunt,BBYBB,4.261842390463366,46,3
quick,4 guesses,3,aback,BBBGG,1.5849625007211559,3,1
quick,4 guesses,4,quick,GGGGG,0.0,1,1
quiet,4 guesses,1,raise,BBGBY,-1.0,2315,18
quiet,4 guesses,2,deter,BBYGB,3.5032583347756456,18,2
quiet,4 guesses,3,abbot,BBBBG,1.0,2,1
quiet,4 guesses,4,quiet,GGGGG,0.0,1,1
quill,4 guesses,1,raise,BBGBB,-1.0,2315,46
quill,4 guesses,2,blunt,BYYBB,4.261842390463366,46,2
quill,4 guesses,3,abide,BBGBB,1.0,2,1
quill,4 guesses,4,quill,GGGGG,0.0,1,1
quilt,4 guesses,1,raise,BBGBB,-1.0,2315,46
quilt,4 guesses,2,blunt,BYYBG,4.261842390463366,46,2
quilt,4 guesses,3,adage,BBBBB,1.0,2,1
quilt,4 guesses,4,quilt,GGGGG,0.0,1,1
quirk,4 guesses,1,raise,YBGBB,-1.0,2315,28
quirk,4 guesses,2,crypt,BYBBB,3.502736171594004,28,2
quirk,4 guesses,3,aback,BBBBG,1.0,2,1
quirk,4 guesses,4,quirk,GGGGG,0.0,1,1
quite,4 guesses,1,raise,BBGBG,-1.0,2315,20
quite,4 guesses,2,cloth,BBBGB,3.7841837197791888,20,2
quite,4 guesses,3,acorn,BBBBB,1.0,2,1
quite,4 guesses,4,quite,GGGGG,0.0,1,1
quota,3 guesses,1,raise,BYBBB,-1.0,2315,110
quota,3 guesses,2,clout,BBGYY,4.954906391519346,110,1
quota,3 guesses,3,quota,GGGGG,0.0,1,1
quote,4 guesses,1,raise,BBBBG,-1.0,2315,40
quote,4 guesses,2,clung,BBYBB,4.481687083026442,40,2
quote,4 guesses,3,aback,BBBBB,1.0,2,1
quote,4 guesses,4,quote,GGGGG,0.0,1,1
quoth,3 guesses,1,raise,BBBBB,-1.0,2315,168
quoth,3 guesses,2,lunch,BGBBG,5.2201539877500815,168,1
quoth,3 guesses,3,quoth,GGGGG,0.0,1,1
rabbi,3 guesses,1,raise,GGYBB,-1.0,2315,6
rabbi,3 guesses,2,aphid,YBBYB,2.584962500721156,6,1
rabbi,3 guesses,3,rabbi,GGGGG,0.0,1,1
rabid,3 guesses,1,raise,GGYBB,-1.0,2315,6
rabid,3 guesses,2,aphid,YBBGG,2.584962500721156,6,1
rabid,3 guesses,3,rabid,GGGGG,0.0,1,1
racer,5 guesses,1,raise,YGBBY,-1.0,2315,30
racer,5 guesses,2,glyph,BBBBB,3.1050990021081764,30,11
racer,5 guesses,3,taker,BGBGY,2.7321588913645702,11,2
racer,5 guesses,4,aback,YBBYB,1.0,2,1
racer,5 guesses,5,racer,GGGGG,0.0,1,1
radar,3 guesses,1,raise,YYBBB,-1.0,2315,84
radar,3 guesses,2,crowd,BYBBY,4.299124740447479,84,1
radar,3 guesses,3,radar,GGGGG,0.0,1,1
radii,3 guesses,1,raise,GGYBB,-1.0,2315,6
radii,3 guesses,2,aphid,YBBYY,2.584962500721156,6,1
radii,3 guesses,3,radii,GGGGG,0.0,1,1
radio,3 guesses,1,raise,GGYBB,-1.0,2315,6
radio,3 guesses,2,aphid,YBBGY,2.584962500721156,6,1
radio,3 guesses,3,radio,GGGGG,0.0,1,1
rainy,2 guesses,1,raise,GGGBB,-1.0,2315,1
rainy,2 guesses,2,rainy,GGGGG,0.0,1,1
raise,1 guesses,1,raise,GGGGG,-1.0,2315,1
rajah,3 guesses,1,raise,GYBBB,-1.0,2315,4
rajah,3 guesses,2,aback,YBYBB,2.0,4,1
rajah,3 guesses,3,rajah,GGGGG,0.0,1,1
rally,3 guesses,1,raise,GGBBB,-1.0,2315,6
rally,3 guesses,2,aptly,YBBYG,2.584962500721156,6,1
rally,3 guesses,3,rally,GGGGG,0.0,1,1
ralph,3 guesses,1,raise,GGBBB,-1.0,2315,6
ralph,3 guesses,2,aptly,YYBYB,2.584962500721156,6,1
ralph,3 guesses,3,ralph,GGGGG,0.0,1,1
ramen,3 guesses,1,raise,GGBBY,-1.0,2315,2
ramen,3 guesses,2,above,YBBBY,1.0,2,1
ramen,3 guesses,3,ramen,GGGGG,0.0,1,1
ranch,3 guesses,1,raise,GGBBB,-1.0,2315,6
ranch,3 guesses,2,aptly,YBBBB,2.584962500721156,6,1
ranch,3 guesses,3,ranch,GGGGG,0.0,1,1
randy,3 guesses,1,raise,GGBBB,-1.0,2315,6
randy,3 guesses,2,aptly,YBBBG,2.584962500721156,6,1
randy,3 guesses,3,randy,GGGGG,0.0,1,1
range,2 guesses,1,raise,GGBBG,-1.0,2315,1
range,2 guesses,2,range,GGGGG,0.0,1,1
rapid,3 guesses,1,raise,GGYBB,-1.0,2315,6
rapid,3 guesses,2,aphid,YYBGG,2.584962500721156,6,1
rapid,3 guesses,3,rapid,GGGGG,0.0,1,1
rarer,5 guesses,1,raise,YGBBY,-1.0,2315,30
rarer,5 guesses,2,glyph,BBBBB,3.1050990021081764,30,11
rarer,5 guesses,3,taker,BGBGY,2.7321588913645702,11,2
rarer,5 guesses,4,aback,YBBBB,1.0,2,1
rarer,5 guesses,5,rarer,GGGGG,0.0,1,1
raspy,2 guesses,1,raise,GGBYB,-1.0,2315,1
raspy,2 guesses,2,raspy,GGGGG,0.0,1,1
ratio,3 guesses,1,raise,GGYBB,-1.0,2315,6
ratio,3 guesses,2,aphid,YBBGB,2.584962500721156,6,1
ratio,3 guesses,3,ratio,GGGGG,0.0,1,1
ratty,3 guesses,1,raise,GGBBB,-1.0,2315,6
ratty,3 guesses,2,aptly,YBYBG,2.584962500721156,6,1
ratty,3 guesses,3,ratty,GGGGG,0.0,1,1
raven,3 guesses,1,raise,GGBBY,-1.0,2315,2
raven,3 guesses,2,above,YBBYY,1.0,2,1
raven,3 guesses,3,raven,GGGGG,0.0,1,1
rayon,3 guesses,1,raise,GGBBB,-1.0,2315,6
rayon,3 guesses,2,aptly,YBBBY,2.584962500721156,6,1
rayon,3 guesses,3,rayon,GGGGG,0.0,1,1
razor,4 guesses,1,raise,YGBBB,-1.0,2315,23
razor,4 guesses,2,porch,BYYBB,3.4082800232568733,23,7
razor,4 guesses,3,filmy,BBBBB,2.5216406363433186,7,1
razor,4 guesses,4,razor,GGGGG,0.0,1,1
reach,4 guesses,1,raise,GYBBY,-1.0,2315,11
reach,4 guesses,2,bylaw,BBBYB,3.0957952550009344,11,2
reach,4 guesses,3,abate,BBGBY,1.0,2,1
reach,4 guesses,4,reach,GGGGG,0.0,1,1
react,4 guesses,1,raise,GYBBY,-1.0,2315,11
react,4 guesses,2,bylaw,BBBYB,3.0957952550009344,11,2
react,4 guesses,3,abate,BBGYY,1.0,2,1
react,4 guesses,4,react,GGGGG,0.0,1,1
ready,3 guesses,1,raise,GYBBY,-1.0,2315,11
ready,3 guesses,2,bylaw,BYBYB,3.0957952550009344,11,1
ready,3 guesses,3,ready,GGGGG,0.0,1,1
realm,3 guesses,1,raise,GYBBY,-1.0,2315,11
realm,3 guesses,2,bylaw,BBYYB,3.0957952550009344,11,1
realm,3 guesses,3,realm,GGGGG,0.0,1,1
rearm,4 guesses,1,raise,YYBBY,-1.0,2315,37
rearm,4 guesses,2,bleat,BBYYB,3.830546608638305,37,6
rearm,4 guesses,3,admin,YBYBB,2.584962500721156,6,1
rearm,4 guesses,4,rearm,GGGGG,0.0,1,1
rebar,4 guesses,1,raise,YYBBY,-1.0,2315,37
rebar,4 guesses,2,bleat,YBYGB,3.830546608638305,37,2
rebar,4 guesses,3,abhor,YYBBY,1.0,2,1
rebar,4 guesses,4,rebar,GGGGG,0.0,1,1
rebel,3 guesses,1,raise,GBBBY,-1.0,2315,12
rebel,3 guesses,2,bevel,YGBGG,3.418295834054489,12,1
rebel,3 guesses,3,rebel,GGGGG,0.0,1,1
rebus,3 guesses,1,raise,GBBYY,-1.0,2315,2
rebus,3 guesses,2,aback,BYBBB,1.0,2,1
rebus,3 guesses,3,rebus,GGGGG,0.0,1,1
rebut,3 guesses,1,raise,GBBBY,-1.0,2315,12
rebut,3 guesses,2,bevel,YGBBB,3.418295834054489,12,1
rebut,3 guesses,3,rebut,GGGGG,0.0,1,1
recap,3 guesses,1,raise,GYBBY,-1.0,2315,11
recap,3 guesses,2,bylaw,BBBGB,3.0957952550009344,11,1
recap,3 guesses,3,recap,GGGGG,0.0,1,1
recur,4 guesses,1,raise,YBBBY,-1.0,2315,124
recur,4 guesses,2,deter,BGBBY,4.511605262733948,124,10
recur,4 guesses,3,mercy,BGYYB,2.9219280948873623,10,1
recur,4 guesses,4,recur,GGGGG,0.0,1,1
recut,4 guesses,1,raise,GBBBY,-1.0,2315,12
recut,4 guesses,2,bevel,BGBBB,3.418295834054489,12,2
recut,4 guesses,3,aback,BBBYB,1.0,2,1
recut,4 guesses,4,recut,GGGGG,0.0,1,1
reedy,3 guesses,1,raise,GBBBY,-1.0,2315,12
reedy,3 guesses,2,bevel,BYBBB,3.418295834054489,12,1
reedy,3 guesses,3,reedy,GGGGG,0.0,1,1
refer,3 guesses,1,raise,YBBBY,-1.0,2315,124
refer,3 guesses,2,deter,BGBGY,4.511605262733948,124,1
refer,3 guesses,3,refer,GGGGG,0.0,1,1
refit,3 guesses,1,raise,GBYBY,-1.0,2315,5
refit,3 guesses,2,admit,BBBGG,2.321928094887362,5,1
refit,3 guesses,3,refit,GGGGG,0.0,1,1
regal,4 guesses,1,raise,GYBBY,-1.0,2315,11
regal,4 guesses,2,bylaw,BBYGB,3.0957952550009344,11,2
regal,4 guesses,3,acorn,YBBYB,1.0,2,1
regal,4 guesses,4,regal,GGGGG,0.0,1,1
rehab,3 guesses,1,raise,GYBBY,-1.0,2315,11
rehab,3 guesses,2,bylaw,YBBGB,3.0957952550009344,11,1
rehab,3 guesses,3,rehab,GGGGG,0.0,1,1
reign,2 guesses,1,raise,GBGBY,-1.0,2315,1
reign,2 guesses,2,reign,GGGGG,0.0,1,1
