secret_word,starting_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
audio,crane,3 guesses,2,pilot,BYBYB,4.938599566165265,143,2
audio,crane,3 guesses,3,audio,GGGGG,1.0,2,1
audit,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
audit,crane,4 guesses,2,pilot,BYBBG,4.938599566165265,143,5
audit,crane,4 guesses,3,admit,GYBGG,1.9219280948873623,5,1
audit,crane,4 guesses,4,audit,GGGGG,0.0,1,1
augur,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
augur,crane,4 guesses,2,lorry,BBYBB,4.36022985577874,76,9
augur,crane,4 guesses,3,rabid,YYBBB,2.94770277922009,9,2
augur,crane,4 guesses,4,augur,GGGGG,1.0,2,1
aunty,crane,4 guesses,1,crane,BBYYB,-1.0,2315,50
aunty,crane,4 guesses,2,talon,YYBBY,4.358242691024846,50,3
aunty,crane,4 guesses,3,angst,GYBBY,1.5849625007211559,3,1
aunty,crane,4 guesses,4,aunty,GGGGG,0.0,1,1
avail,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
avail,crane,3 guesses,2,pilot,BYYBB,4.938599566165265,143,6
avail,crane,3 guesses,3,avail,GGGGG,2.2516291673878226,6,1
avert,crane,3 guesses,1,crane,BYYBY,-1.0,2315,51
avert,crane,3 guesses,2,later,BYYYY,3.8551128265185364,51,2
avert,crane,3 guesses,3,avert,GGGGG,1.0,2,1
avian,crane,4 guesses,1,crane,BBYYB,-1.0,2315,50
avian,crane,4 guesses,2,talon,BYBBG,4.358242691024846,50,5
avian,crane,4 guesses,3,admin,YBBYG,2.321928094887362,5,1
avian,crane,4 guesses,4,avian,GGGGG,0.0,1,1
avoid,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
avoid,crane,4 guesses,2,pilot,BYBYB,4.938599566165265,143,2
avoid,crane,4 guesses,3,audio,GBYGY,1.0,2,1
avoid,crane,4 guesses,4,avoid,GGGGG,0.0,1,1
await,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
await,crane,4 guesses,2,pilot,BYBBG,4.938599566165265,143,5
await,crane,4 guesses,3,admit,YBBGG,1.9219280948873623,5,2
await,crane,4 guesses,4,await,GGGGG,1.0,2,1
awake,crane,5 guesses,1,crane,BBYBG,-1.0,2315,54
awake,crane,5 guesses,2,basil,BYBBB,4.019876678613265,54,6
awake,crane,5 guesses,3,agape,GBGBG,2.2516291673878226,6,2
awake,crane,5 guesses,4,amaze,GBGBG,1.0,2,1
awake,crane,5 guesses,5,awake,GGGGG,0.0,1,1
award,crane,4 guesses,1,crane,BYYBB,-1.0,2315,76
award,crane,4 guesses,2,lorry,BBBGB,4.36022985577874,76,4
award,crane,4 guesses,3,apart,GBGGB,2.0,4,1
award,crane,4 guesses,4,award,GGGGG,0.0,1,1
aware,crane,3 guesses,1,crane,BYYBG,-1.0,2315,8
aware,crane,3 guesses,2,afire,YBBGG,2.1556390622295662,8,1
aware,crane,3 guesses,3,aware,GGGGG,0.0,1,1
awash,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
awash,crane,4 guesses,2,pilot,BBBBB,4.938599566165265,143,21
awash,crane,4 guesses,3,gassy,BYBGB,3.725650756112093,21,1
awash,crane,4 guesses,4,awash,GGGGG,0.0,1,1
awful,crane,5 guesses,1,crane,BBYBB,-1.0,2315,143
awful,crane,5 guesses,2,pilot,BBYBB,4.938599566165265,143,13
awful,crane,5 guesses,3,sally,BYYBB,3.238901256602631,13,2
awful,crane,5 guesses,4,album,GYBGB,1.0,2,1
awful,crane,5 guesses,5,awful,GGGGG,0.0,1,1
awoke,crane,4 guesses,1,crane,BBYBG,-1.0,2315,54
awoke,crane,4 guesses,2,basil,BYBBB,4.019876678613265,54,6
awoke,crane,4 guesses,3,agape,GBBBG,2.2516291673878226,6,1
awoke,crane,4 guesses,4,awoke,GGGGG,0.0,1,1
axial,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
axial,crane,4 guesses,2,pilot,BYYBB,4.938599566165265,143,6
axial,crane,4 guesses,3,avail,YBBYG,2.2516291673878226,6,1
axial,crane,4 guesses,4,axial,GGGGG,0.0,1,1
axiom,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
axiom,crane,3 guesses,2,pilot,BYBGB,4.938599566165265,143,1
axiom,crane,3 guesses,3,axiom,GGGGG,0.0,1,1
axion,crane,3 guesses,1,crane,BBYYB,-1.0,2315,50
axion,crane,3 guesses,2,talon,BYBGG,4.358242691024846,50,1
axion,crane,3 guesses,3,axion,GGGGG,0.0,1,1
azure,crane,4 guesses,1,crane,BYYBG,-1.0,2315,8
azure,crane,4 guesses,2,afire,GBBGG,2.1556390622295662,8,2
azure,crane,4 guesses,3,adore,GBBGG,1.0,2,1
azure,crane,4 guesses,4,azure,GGGGG,0.0,1,1
bacon,crane,3 guesses,1,crane,YBYYB,-1.0,2315,5
bacon,crane,3 guesses,2,manic,BGYBY,2.321928094887362,5,1
bacon,crane,3 guesses,3,bacon,GGGGG,0.0,1,1
badge,crane,3 guesses,1,crane,BBYBG,-1.0,2315,54
badge,crane,3 guesses,2,basil,GGBBB,4.019876678613265,54,2
badge,crane,3 guesses,3,badge,GGGGG,1.0,2,1
badly,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
badly,crane,4 guesses,2,pilot,BBYBB,4.938599566165265,143,13
badly,crane,4 guesses,3,sally,BGBGG,3.238901256602631,13,2
badly,crane,4 guesses,4,badly,GGGGG,1.0,2,1
bagel,crane,3 guesses,1,crane,BBYBY,-1.0,2315,48
bagel,crane,3 guesses,2,petal,BYBYG,4.553508854797679,48,4
bagel,crane,3 guesses,3,bagel,GGGGG,2.0,4,1
baggy,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
baggy,crane,4 guesses,2,pilot,BBBBB,4.938599566165265,143,21
baggy,crane,4 guesses,3,gassy,YGBBG,3.725650756112093,21,1
baggy,crane,4 guesses,4,baggy,GGGGG,0.0,1,1
baker,crane,6 guesses,1,crane,BYYBY,-1.0,2315,51
baker,crane,6 guesses,2,later,BGBGG,3.8551128265185364,51,11
baker,crane,6 guesses,3,gamer,BGBGG,1.8676338909712125,11,6
baker,crane,6 guesses,4,wafer,BGBGG,1.7924812503605778,6,3
baker,crane,6 guesses,5,paper,BGBGG,1.5849625007211559,3,1
baker,crane,6 guesses,6,baker,GGGGG,0.0,1,1
baler,crane,3 guesses,1,crane,BYYBY,-1.0,2315,51
baler,crane,3 guesses,2,later,YGBGG,3.8551128265185364,51,2
baler,crane,3 guesses,3,baler,GGGGG,1.0,2,1
balmy,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
balmy,crane,4 guesses,2,pilot,BBGBB,4.938599566165265,143,4
balmy,crane,4 guesses,3,salad,BGGBB,2.0,4,1
balmy,crane,4 guesses,4,balmy,GGGGG,0.0,1,1
banal,crane,4 guesses,1,crane,BBYYB,-1.0,2315,50
banal,crane,4 guesses,2,talon,BYYBY,4.358242691024846,50,6
banal,crane,4 guesses,3,naval,YGBGG,2.584962500721156,6,1
banal,crane,4 guesses,4,banal,GGGGG,0.0,1,1
banjo,crane,3 guesses,1,crane,BBYYB,-1.0,2315,50
banjo,crane,3 guesses,2,talon,BGBYY,4.358242691024846,50,2
banjo,crane,3 guesses,3,banjo,GGGGG,1.0,2,1
barge,crane,3 guesses,1,crane,BYYBG,-1.0,2315,8
barge,crane,3 guesses,2,afire,YBBYG,2.1556390622295662,8,3
barge,crane,3 guesses,3,barge,GGGGG,1.5849625007211559,3,1
baron,crane,3 guesses,1,crane,BYYYB,-1.0,2315,10
baron,crane,3 guesses,2,rayon,YGBGG,3.321928094887362,10,1
baron,crane,3 guesses,3,baron,GGGGG,0.0,1,1
basal,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
basal,crane,4 guesses,2,pilot,BBYBB,4.938599566165265,143,13
basal,crane,4 guesses,3,sally,YYYBB,3.238901256602631,13,2
basal,crane,4 guesses,4,basal,GGGGG,1.0,2,1
basic,crane,3 guesses,1,crane,YBYBB,-1.0,2315,32
basic,crane,3 guesses,2,match,BGBYB,3.7264097655573916,32,2
basic,crane,3 guesses,3,basic,GGGGG,1.0,2,1
basil,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
basil,crane,4 guesses,2,pilot,BYYBB,4.938599566165265,143,6
basil,crane,4 guesses,3,avail,YBBGG,2.2516291673878226,6,1
basil,crane,4 guesses,4,basil,GGGGG,0.0,1,1
basin,crane,3 guesses,1,crane,BBYYB,-1.0,2315,50
basin,crane,3 guesses,2,talon,BGBBG,4.358242691024846,50,1
basin,crane,3 guesses,3,basin,GGGGG,0.0,1,1
basis,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
basis,crane,4 guesses,2,pilot,BYBBB,4.938599566165265,143,6
basis,crane,4 guesses,3,affix,YBBGB,2.584962500721156,6,1
basis,crane,4 guesses,4,basis,GGGGG,0.0,1,1
baste,crane,3 guesses,1,crane,BBYBG,-1.0,2315,54
baste,crane,3 guesses,2,basil,GGGBB,4.019876678613265,54,1
baste,crane,3 guesses,3,baste,GGGGG,0.0,1,1
batch,crane,3 guesses,1,crane,YBYBB,-1.0,2315,32
batch,crane,3 guesses,2,match,BGGGG,3.7264097655573916,32,4
batch,crane,3 guesses,3,batch,GGGGG,0.8112781244591327,4,1
bathe,crane,4 guesses,1,crane,BBYBG,-1.0,2315,54
bathe,crane,4 guesses,2,basil,GGBBB,4.019876678613265,54,2
bathe,crane,4 guesses,3,badge,GGBBG,1.0,2,1
bathe,crane,4 guesses,4,bathe,GGGGG,0.0,1,1
baton,crane,3 guesses,1,crane,BBYYB,-1.0,2315,50
baton,crane,3 guesses,2,talon,YGBGG,4.358242691024846,50,1
baton,crane,3 guesses,3,baton,GGGGG,0.0,1,1
batty,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
batty,crane,3 guesses,2,pilot,BBBBY,4.938599566165265,143,8
batty,crane,3 guesses,3,batty,GGGGG,2.75,8,1
bawdy,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
bawdy,crane,4 guesses,2,pilot,BBBBB,4.938599566165265,143,21
bawdy,crane,4 guesses,3,gassy,BGBBG,3.725650756112093,21,4
bawdy,crane,4 guesses,4,bawdy,GGGGG,1.5,4,1
bayou,crane,3 guesses,1,crane,BBYBB,-1.0,2315,143
bayou,crane,3 guesses,2,pilot,BBBGB,4.938599566165265,143,2
bayou,crane,3 guesses,3,bayou,GGGGG,1.0,2,1
beach,crane,3 guesses,1,crane,YBGBY,-1.0,2315,6
beach,crane,3 guesses,2,peace,BGGGB,1.7924812503605778,6,3
beach,crane,3 guesses,3,beach,GGGGG,0.9182958340544893,3,1
beady,crane,3 guesses,1,crane,BBGBY,-1.0,2315,25
beady,crane,3 guesses,2,least,BGGBB,3.8030741894285685,25,3
beady,crane,3 guesses,3,beady,GGGGG,1.5849625007211559,3,1
beard,crane,3 guesses,1,crane,BYGBY,-1.0,2315,9
beard,crane,3 guesses,2,heard,BGGGG,2.419381945646371,9,1
beard,crane,3 guesses,3,beard,GGGGG,0.0,1,1
beast,crane,3 guesses,1,crane,BBGBY,-1.0,2315,25
beast,crane,3 guesses,2,least,BGGGG,3.8030741894285685,25,3
beast,crane,3 guesses,3,beast,GGGGG,0.9182958340544893,3,1
beech,crane,3 guesses,1,crane,YBBBY,-1.0,2315,24
beech,crane,3 guesses,2,elect,YBGGB,3.8512274809529563,24,2
beech,crane,3 guesses,3,beech,GGGGG,1.0,2,1
beefy,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
beefy,crane,4 guesses,2,sleet,BBYBB,5.40417109232179,153,9
beefy,crane,4 guesses,3,edify,YBBGG,3.169925001442312,9,1
beefy,crane,4 guesses,4,beefy,GGGGG,0.0,1,1
befit,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
befit,crane,3 guesses,2,sleet,BBYBG,5.40417109232179,153,5
befit,crane,3 guesses,3,befit,GGGGG,2.321928094887362,5,1
began,crane,3 guesses,1,crane,BBYYY,-1.0,2315,21
began,crane,3 guesses,2,laden,BYBYG,3.630412660873998,21,2
began,crane,3 guesses,3,began,GGGGG,1.0,2,1
begat,crane,3 guesses,1,crane,BBYBY,-1.0,2315,48
begat,crane,3 guesses,2,petal,BGYGB,4.553508854797679,48,1
begat,crane,3 guesses,3,begat,GGGGG,0.0,1,1
beget,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
beget,crane,3 guesses,2,sleet,BBYGG,5.40417109232179,153,1
beget,crane,3 guesses,3,beget,GGGGG,0.0,1,1
begin,crane,3 guesses,1,crane,BBBYY,-1.0,2315,66
begin,crane,3 guesses,2,solid,BBBGB,4.244592416871023,66,2
begin,crane,3 guesses,3,begin,GGGGG,1.0,2,1
begun,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
begun,crane,4 guesses,2,solid,BBBBB,4.244592416871023,66,10
begun,crane,4 guesses,3,venue,BGYGB,3.321928094887362,10,1
begun,crane,4 guesses,4,begun,GGGGG,0.0,1,1
being,crane,2 guesses,1,crane,BBBGY,-1.0,2315,9
being,crane,2 guesses,2,being,GGGGG,2.419381945646371,9,1
belch,crane,3 guesses,1,crane,YBBBY,-1.0,2315,24
belch,crane,3 guesses,2,elect,YYBGB,3.8512274809529563,24,2
belch,crane,3 guesses,3,belch,GGGGG,1.0,2,1
belie,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
belie,crane,3 guesses,2,sleet,BYYYB,5.40417109232179,153,6
belie,crane,3 guesses,3,belie,GGGGG,2.584962500721156,6,1
belle,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
belle,crane,4 guesses,2,sleet,BYYYB,5.40417109232179,153,6
belle,crane,4 guesses,3,belie,GGYBG,2.584962500721156,6,1
belle,crane,4 guesses,4,belle,GGGGG,0.0,1,1
belly,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
belly,crane,3 guesses,2,sleet,BYYBB,5.40417109232179,153,8
belly,crane,3 guesses,3,belly,GGGGG,3.0,8,1
below,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
below,crane,4 guesses,2,sleet,BYYBB,5.40417109232179,153,8
below,crane,4 guesses,3,belly,GGGBB,3.0,8,1
below,crane,4 guesses,4,below,GGGGG,0.0,1,1
bench,crane,2 guesses,1,crane,YBBYY,-1.0,2315,6
bench,crane,2 guesses,2,bench,GGGGG,2.2516291673878226,6,1
beret,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
beret,crane,4 guesses,2,sever,BGBGY,4.260015006861911,143,4
beret,crane,4 guesses,3,rebel,YGYGB,2.0,4,1
beret,crane,4 guesses,4,beret,GGGGG,0.0,1,1
berry,crane,3 guesses,1,crane,BYBBY,-1.0,2315,143
berry,crane,3 guesses,2,sever,BGBBY,4.260015006861911,143,17
berry,crane,3 guesses,3,berry,GGGGG,3.4992275471326932,17,1
berth,crane,4 guesses,1,crane,BYBBY,-1.0,2315,143
berth,crane,4 guesses,2,sever,BGBBY,4.260015006861911,143,17
berth,crane,4 guesses,3,berry,GGGBB,3.4992275471326932,17,1
berth,crane,4 guesses,4,berth,GGGGG,0.0,1,1
beset,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
beset,crane,3 guesses,2,sleet,YBYGG,5.40417109232179,153,1
beset,crane,3 guesses,3,beset,GGGGG,0.0,1,1
betel,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
betel,crane,3 guesses,2,sleet,BYYGY,5.40417109232179,153,1
betel,crane,3 guesses,3,betel,GGGGG,0.0,1,1
bevel,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
bevel,crane,3 guesses,2,sleet,BYYGB,5.40417109232179,153,5
bevel,crane,3 guesses,3,bevel,GGGGG,2.321928094887362,5,1
bezel,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
bezel,crane,4 guesses,2,sleet,BYYGB,5.40417109232179,153,5
bezel,crane,4 guesses,3,bevel,GGBGG,2.321928094887362,5,1
bezel,crane,4 guesses,4,bezel,GGGGG,0.0,1,1
bible,crane,3 guesses,1,crane,BBBBG,-1.0,2315,76
bible,crane,3 guesses,2,guilt,BBYGB,4.934895277366996,76,1
bible,crane,3 guesses,3,bible,GGGGG,0.0,1,1
bicep,crane,4 guesses,1,crane,YBBBY,-1.0,2315,24
bicep,crane,4 guesses,2,elect,YBBYB,3.8512274809529563,24,5
bicep,crane,4 guesses,3,decoy,BYGBB,2.321928094887362,5,1
bicep,crane,4 guesses,4,bicep,GGGGG,0.0,1,1
biddy,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
biddy,crane,4 guesses,2,spilt,BBYBB,5.519877237961287,263,10
biddy,crane,4 guesses,3,idiom,YYBBB,2.6464393446710153,10,3
biddy,crane,4 guesses,4,biddy,GGGGG,1.5849625007211559,3,1
bigot,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
bigot,crane,4 guesses,2,spilt,BBYBG,5.519877237961287,263,7
bigot,crane,4 guesses,3,might,BGGBG,2.5216406363433186,7,1
bigot,crane,4 guesses,4,bigot,GGGGG,0.0,1,1
bilge,crane,3 guesses,1,crane,BBBBG,-1.0,2315,76
bilge,crane,3 guesses,2,guilt,YBYYB,4.934895277366996,76,1
bilge,crane,3 guesses,3,bilge,GGGGG,0.0,1,1
billy,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
billy,crane,4 guesses,2,spilt,BBYYB,5.519877237961287,263,14
billy,crane,4 guesses,3,filly,BGGGG,3.09306920777189,14,4
billy,crane,4 guesses,4,billy,GGGGG,0.8112781244591327,4,1
binge,crane,3 guesses,1,crane,BBBYG,-1.0,2315,15
binge,crane,3 guesses,2,snide,BYYBG,3.506890595608518,15,2
binge,crane,3 guesses,3,binge,GGGGG,1.0,2,1
bingo,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
bingo,crane,3 guesses,2,pilot,BGBYB,4.590459473810524,59,2
bingo,crane,3 guesses,3,bingo,GGGGG,1.0,2,1
biome,crane,3 guesses,1,crane,BBBBG,-1.0,2315,76
biome,crane,3 guesses,2,guilt,BBYBB,4.934895277366996,76,4
biome,crane,3 guesses,3,biome,GGGGG,2.0,4,1
birch,crane,3 guesses,1,crane,YYBBB,-1.0,2315,11
birch,crane,3 guesses,2,scrub,BYGBY,2.8453509366224368,11,1
birch,crane,3 guesses,3,birch,GGGGG,0.0,1,1
birth,crane,3 guesses,1,crane,BYBBB,-1.0,2315,91
birth,crane,3 guesses,2,south,BBBGG,5.203287667886994,91,3
birth,crane,3 guesses,3,birth,GGGGG,0.9182958340544893,3,1
bison,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
bison,crane,3 guesses,2,pilot,BGBGB,4.590459473810524,59,1
bison,crane,3 guesses,3,bison,GGGGG,0.0,1,1
bitty,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
bitty,crane,4 guesses,2,spilt,BBYBY,5.519877237961287,263,11
bitty,crane,4 guesses,3,width,BGBYB,3.0957952550009344,11,2
bitty,crane,4 guesses,4,bitty,GGGGG,1.0,2,1
black,crane,3 guesses,1,crane,YBGBB,-1.0,2315,14
black,crane,3 guesses,2,slack,BGGGG,2.8423709931771084,14,2
black,crane,3 guesses,3,black,GGGGG,1.0,2,1
blade,crane,3 guesses,1,crane,BBGBG,-1.0,2315,30
blade,crane,3 guesses,2,stale,BBGYG,3.2382953819095213,30,7
blade,crane,3 guesses,3,blade,GGGGG,1.8423709931771084,7,1
blame,crane,4 guesses,1,crane,BBGBG,-1.0,2315,30
blame,crane,4 guesses,2,stale,BBGYG,3.2382953819095213,30,7
blame,crane,4 guesses,3,blade,GGGBG,1.8423709931771084,7,2
blame,crane,4 guesses,4,blame,GGGGG,1.0,2,1
bland,crane,3 guesses,1,crane,BBGGB,-1.0,2315,16
bland,crane,3 guesses,2,stank,BBGGB,2.98345859334435,16,3
bland,crane,3 guesses,3,bland,GGGGG,1.5849625007211559,3,1
blank,crane,3 guesses,1,crane,BBGGB,-1.0,2315,16
blank,crane,3 guesses,2,stank,BBGGG,2.98345859334435,16,3
blank,crane,3 guesses,3,blank,GGGGG,0.9182958340544893,3,1
blare,crane,2 guesses,1,crane,BYGBG,-1.0,2315,6
blare,crane,2 guesses,2,blare,GGGGG,1.4591479170272446,6,1
blast,crane,3 guesses,1,crane,BBGBB,-1.0,2315,40
blast,crane,3 guesses,2,shalt,YBGYG,4.425070520364182,40,1
blast,crane,3 guesses,3,blast,GGGGG,0.0,1,1
blaze,crane,5 guesses,1,crane,BBGBG,-1.0,2315,30
blaze,crane,5 guesses,2,stale,BBGYG,3.2382953819095213,30,7
blaze,crane,5 guesses,3,blade,GGGBG,1.8423709931771084,7,2
blaze,crane,5 guesses,4,blame,GGGBG,1.0,2,1
blaze,crane,5 guesses,5,blaze,GGGGG,0.0,1,1
bleak,crane,3 guesses,1,crane,BBYBY,-1.0,2315,48
bleak,crane,3 guesses,2,petal,BYBGY,4.553508854797679,48,2
bleak,crane,3 guesses,3,bleak,GGGGG,1.0,2,1
bleat,crane,3 guesses,1,crane,BBYBY,-1.0,2315,48
bleat,crane,3 guesses,2,petal,BYYGY,4.553508854797679,48,1
bleat,crane,3 guesses,3,bleat,GGGGG,0.0,1,1
bleed,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
bleed,crane,3 guesses,2,sleet,BGGGB,5.40417109232179,153,2
bleed,crane,3 guesses,3,bleed,GGGGG,1.0,2,1
bleep,crane,4 guesses,1,crane,BBBBY,-1.0,2315,153
bleep,crane,4 guesses,2,sleet,BGGGB,5.40417109232179,153,2
bleep,crane,4 guesses,3,bleed,GGGGB,1.0,2,1
bleep,crane,4 guesses,4,bleep,GGGGG,0.0,1,1
blend,crane,3 guesses,1,crane,BBBGY,-1.0,2315,9
blend,crane,3 guesses,2,being,GYBGB,2.419381945646371,9,1
blend,crane,3 guesses,3,blend,GGGGG,0.0,1,1
bless,crane,3 guesses,1,crane,BBBBY,-1.0,2315,153
bless,crane,3 guesses,2,sleet,YGGBB,5.40417109232179,153,2
bless,crane,3 guesses,3,bless,GGGGG,1.0,2,1
blimp,crane,3 guesses,1,crane,BBBBB,-1.0,2315,263
blimp,crane,3 guesses,2,spilt,BYGYB,5.519877237961287,263,1
blimp,crane,3 guesses,3,blimp,GGGGG,0.0,1,1
blind,crane,3 guesses,1,crane,BBBGB,-1.0,2315,54
blind,crane,3 guesses,2,gusto,BBBBB,4.480924770321409,54,3
blind,crane,3 guesses,3,blind,GGGGG,1.5849625007211559,3,1
blink,crane,4 guesses,1,crane,BBBGB,-1.0,2315,54
blink,crane,4 guesses,2,gusto,BBBBB,4.480924770321409,54,3
blink,crane,4 guesses,3,blind,GGGGB,1.5849625007211559,3,1
blink,crane,4 guesses,4,blink,GGGGG,0.0,1,1
bliss,crane,3 guesses,1,crane,BBBBB,-1.0,2315,263
bliss,crane,3 guesses,2,spilt,YBGYB,5.519877237961287,263,1
bliss,crane,3 guesses,3,bliss,GGGGG,0.0,1,1
blitz,crane,3 guesses,1,crane,BBBBB,-1.0,2315,263
blitz,crane,3 guesses,2,spilt,BBGYY,5.519877237961287,263,1
blitz,crane,3 guesses,3,blitz,GGGGG,0.0,1,1
bloat,crane,4 guesses,1,crane,BBYBB,-1.0,2315,143
bloat,crane,4 guesses,2,pilot,BBYYG,4.938599566165265,143,4
bloat,crane,4 guesses,3,aloft,YGGBG,1.5,4,2
bloat,crane,4 guesses,4,bloat,GGGGG,1.0,2,1
block,crane,3 guesses,1,crane,YBBBB,-1.0,2315,65
block,crane,3 guesses,2,touch,BYBGB,4.78038233682537,65,4
block,crane,3 guesses,3,block,GGGGG,2.0,4,1
bloke,crane,4 guesses,1,crane,BBBBG,-1.0,2315,76
bloke,crane,4 guesses,2,guilt,BBBYB,4.934895277366996,76,4
bloke,crane,4 guesses,3,loose,YBGBG,2.0,4,1
bloke,crane,4 guesses,4,bloke,GGGGG,0.0,1,1
blond,crane,3 guesses,1,crane,BBBGB,-1.0,2315,54
blond,crane,3 guesses,2,gusto,BBBBY,4.480924770321409,54,3
blond,crane,3 guesses,3,blond,GGGGG,1.5849625007211559,3,1
blood,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
blood,crane,4 guesses,2,spilt,BBBYB,5.519877237961287,263,21
blood,crane,4 guesses,3,gully,BBYBB,3.46328051781081,21,3
blood,crane,4 guesses,4,blood,GGGGG,1.5849625007211559,3,1
bloom,crane,5 guesses,1,crane,BBBBB,-1.0,2315,263
bloom,crane,5 guesses,2,spilt,BBBYB,5.519877237961287,263,21
bloom,crane,5 guesses,3,gully,BBYBB,3.46328051781081,21,3
bloom,crane,5 guesses,4,blood,GGGGB,1.5849625007211559,3,1
bloom,crane,5 guesses,5,bloom,GGGGG,0.0,1,1
blown,crane,3 guesses,1,crane,BBBYB,-1.0,2315,59
blown,crane,3 guesses,2,pilot,BBYYB,4.590459473810524,59,4
blown,crane,3 guesses,3,blown,GGGGG,2.0,4,1
bluer,crane,5 guesses,1,crane,BYBBY,-1.0,2315,143
bluer,crane,5 guesses,2,sever,BBBGG,4.260015006861911,143,34
bluer,crane,5 guesses,3,outer,BYBGG,2.8739810481273578,34,3
bluer,crane,5 guesses,4,udder,YBBGG,1.5849625007211559,3,1
bluer,crane,5 guesses,5,bluer,GGGGG,0.0,1,1
bluff,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
bluff,crane,4 guesses,2,spilt,BBBYB,5.519877237961287,263,21
bluff,crane,4 guesses,3,gully,BYYBB,3.46328051781081,21,2
bluff,crane,4 guesses,4,bluff,GGGGG,1.0,2,1
blunt,crane,3 guesses,1,crane,BBBGB,-1.0,2315,54
blunt,crane,3 guesses,2,gusto,BYBYB,4.480924770321409,54,1
blunt,crane,3 guesses,3,blunt,GGGGG,0.0,1,1
blurb,crane,3 guesses,1,crane,BYBBB,-1.0,2315,91
blurb,crane,3 guesses,2,south,BBGBB,5.203287667886994,91,1
blurb,crane,3 guesses,3,blurb,GGGGG,0.0,1,1
blurt,crane,3 guesses,1,crane,BYBBB,-1.0,2315,91
blurt,crane,3 guesses,2,south,BBGYB,5.203287667886994,91,1
blurt,crane,3 guesses,3,blurt,GGGGG,0.0,1,1
blush,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
blush,crane,4 guesses,2,spilt,YBBYB,5.519877237961287,263,7
blush,crane,4 guesses,3,floss,BGBGB,2.807354922057604,7,1
blush,crane,4 guesses,4,blush,GGGGG,0.0,1,1
board,crane,3 guesses,1,crane,BYGBB,-1.0,2315,20
board,crane,3 guesses,2,shard,BBGGG,3.2037016960573483,20,2
board,crane,3 guesses,3,board,GGGGG,1.0,2,1
boast,crane,3 guesses,1,crane,BBGBB,-1.0,2315,40
boast,crane,3 guesses,2,shalt,YBGBG,4.425070520364182,40,1
boast,crane,3 guesses,3,boast,GGGGG,0.0,1,1
bobby,crane,4 guesses,1,crane,BBBBB,-1.0,2315,263
bobby,crane,4 guesses,2,spilt,BBBBB,5.519877237961287,263,25
bobby,crane,4 guesses,3,bough,YGBBB,4.053660689688185,25,1
bobby,crane,4 guesses,4,bobby,GGGGG,0.0,1,1
boney,crane,4 guesses,1,crane,BBBYY,-1.0,2315,66
boney,crane,4 guesses,2,solid,BGBBB,4.244592416871023,66,7
boney,crane,4 guesses,3,women,BGBGY,2.2359263506290326,7,2
boney,crane,4 guesses,4,boney,GGGGG,1.0,2,1
bongo,crane,4 guesses,1,crane,BBBYB,-1.0,2315,59
bongo,crane,4 guesses,2,pilot,BBBYB,4.590459473810524,59,6
bongo,crane,4 guesses,3,shown,BBYBY,2.584962500721156,6,1
bongo,crane,4 guesses,4,bongo,GGGGG,0.0,1,1
bonus,crane,4 guesses,1,crane,BBBYB,-1.0,2315,59
